system:index,area_km2,length_km,site_no,site_no_spec
0_000000000000000000d9,0.0231299914096949,0.35028,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region
0_000000000000000000da,0.0721826845128304,0.546282352941177,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region
0_000000000000000000db,0.0304099552060537,0.251809411764706,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region
0_000000000000000000dc,0.0387418869081878,0.750430588235294,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region
0_000000000000000000dd,0.0847425745954241,0.818163529411765,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region
0_000000000000000000de,0.0387072381237987,0.241856470588235,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region
0_000000000000000000df,0.00934661664667101,0.31536,peru_la_pampa_south_agm_region,peru_la_pampa_south_agm_region
0_000000000000000000e0,0.472172543362623,8.34083294117646,ecuador_rio_rircay_agm_region,ecuador_rio_rircay_agm_region
0_000000000000000000e1,0.569111899281645,14.4903705882353,ecuador_rio_rircay_agm_region,ecuador_rio_rircay_agm_region
0_000000000000000000e2,1.18029074190799,8.71509529411764,ecuador_rio_rircay_agm_region,ecuador_rio_rircay_agm_region
0_000000000000000000e3,0.20172606580108,2.11998705882353,ecuador_rio_rircay_agm_region,ecuador_rio_rircay_agm_region
0_000000000000000000e4,0.0433467119469226,0.163711764705882,indonesia_kulu_agm_region,indonesia_kulu_agm_region
0_000000000000000000e5,0.00760105045796537,0.390564705882353,indonesia_kulu_agm_region,indonesia_kulu_agm_region
0_000000000000000000e6,0.0430017126676675,0.736224705882353,indonesia_kulu_agm_region,indonesia_kulu_agm_region
0_000000000000000000e7,0.52273308053997,4.99580470588235,indonesia_kulu_agm_region,indonesia_kulu_agm_region
0_000000000000000000e8,0.0725427990826637,0.988365882352941,indonesia_kulu_agm_region,indonesia_kulu_agm_region
0_000000000000000000e9,0.086667178897681,1.17720352941176,indonesia_kulu_agm_region,indonesia_kulu_agm_region
0_000000000000000000ea,0.0661635047428998,1.22493176470588,indonesia_kulu_agm_region,indonesia_kulu_agm_region
0_000000000000000000eb,0.0403085632401961,0.967584705882353,indonesia_kulu_agm_region,indonesia_kulu_agm_region
0_000000000000000000ec,0.0744014128386748,1.75405411764706,indonesia_kulu_agm_region,indonesia_kulu_agm_region
0_000000000000000000ed,1.49609802616823,12.4804411764706,indonesia_madreng_agm_region,indonesia_madreng_agm_region
0_000000000000000000ee,0.127988175928488,2.22282352941177,indonesia_madreng_agm_region,indonesia_madreng_agm_region
0_000000000000000000ef,0.0178512533543304,0.474550588235294,indonesia_madreng_agm_region,indonesia_madreng_agm_region
0_000000000000000000f0,0.0233131816462154,0.778023529411765,indonesia_madreng_agm_region,indonesia_madreng_agm_region
0_000000000000000000f1,0.0124232994902614,0.389858823529412,indonesia_madreng_agm_region,indonesia_madreng_agm_region
0_000000000000000000f2,0.159148289279481,2.83747764705882,indonesia_madreng_agm_region,indonesia_madreng_agm_region
0_000000000000000000f3,0.0532539829630446,1.96585764705882,indonesia_madreng_agm_region,indonesia_madreng_agm_region
0_000000000000000000f4,0.240934110940006,4.15209882352941,indonesia_madreng_agm_region,indonesia_madreng_agm_region
0_000000000000000000f5,3.67877223091377,20.3903823529411,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM
0_000000000000000000f6,1.82505749870275,8.47946823529411,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM
0_000000000000000000f7,0.26030045866781,2.16050117647059,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM
0_000000000000000000f8,0.164344051590063,1.55595176470588,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM
0_000000000000000000f9,0.412214940353947,2.96829882352941,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM
0_000000000000000000fa,0.115649949387211,0.935943529411765,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM
0_000000000000000000fb,0.267343776853279,1.55284941176471,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM
0_000000000000000000fc,0.196948592376649,1.66856470588235,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM
0_000000000000000000fd,1.36048464949378,5.89943294117647,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM
0_000000000000000000fe,1.94474911299327,6.33820941176471,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM
0_000000000000000000ff,0.061258383387635,0.495208235294118,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM
0_00000000000000000100,0.270208929264522,3.31000941176471,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM
0_00000000000000000101,0.0758322482004529,0.755767058823529,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM
0_00000000000000000102,0.158744235892324,1.20281647058824,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM
0_00000000000000000103,0.14307484258791,1.02428470588235,venezuela_yapacana_south_agm_region_TSTM,venezuela_yapacana_south_agm_region_TSTM
0_00000000000000000104,0.854807986963004,3.27786352941176,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000105,6.23007742494998,26.3711364705882,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000106,0.388372344310469,2.49697411764706,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000107,0.220932677017326,1.67916352941176,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000108,0.0297985806707638,1.11990352941176,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000109,0.0294951785278809,0.286108235294118,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_0000000000000000010a,0.0620483078457372,0.492292941176471,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_0000000000000000010b,0.0565716580672483,0.447808235294118,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_0000000000000000010c,0.0452947299294628,0.748291764705883,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_0000000000000000010d,0.0158747467847678,0.124238823529412,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_0000000000000000010e,0.0232281883542579,0.320985882352941,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_0000000000000000010f,0.0267754820160913,0.00705882352941176,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000110,0.0866573391289614,0.88854705882353,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000111,0.215560185830464,3.51156705882353,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000112,0.613085530626531,7.11373058823529,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000113,0.0397758107603478,0.863463529411765,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000114,0.0216686734415312,0.631281176470588,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000115,0.0888533786712275,2.31002470588235,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000116,0.0443707380104077,0.732465882352941,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000117,0.968359139651309,4.30491176470588,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000118,0.0363010871635854,1.37436705882353,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000119,0.469337063440174,3.63749647058823,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_0000000000000000011a,0.805691403449319,3.23056588235294,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_0000000000000000011b,1.61341013782574,6.58053529411764,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_0000000000000000011c,0.311324576877308,3.18616941176471,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_0000000000000000011d,0.0209837546125474,0,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_0000000000000000011e,0.315957254064869,1.84976117647059,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_0000000000000000011f,0.571119889853194,2.61315176470588,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000120,0.273781795467188,2.36116588235294,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000121,0.0934223036418033,0.42402,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000122,1.18182152200659,5.66269411764706,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000123,0.00331657633287189,0.198984705882353,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000124,0.0954351554941164,1.20379764705882,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000125,0.132572835167026,0.609003529411765,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000126,0.129513691669116,0.320855294117647,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000127,0.0302129627130488,0.03018,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000128,0.0742227619418804,0.719742352941177,myanmar_chindwin_river_hkamti_agm_region,myanmar_chindwin_river_hkamti_agm_region
0_00000000000000000129,0.0908274180533487,1.47713294117647,russia_mongolia_border_agm_region,russia_mongolia_border_agm_region
0_0000000000000000012a,1.91593054608485,18.1679611764706,russia_mongolia_border_agm_region,russia_mongolia_border_agm_region
0_0000000000000000012b,1.38892693026973,11.3433988235294,russia_mongolia_border_agm_region,russia_mongolia_border_agm_region
0_0000000000000000012c,0.46252863051543,5.51699294117647,russia_mongolia_border_agm_region,russia_mongolia_border_agm_region
0_0000000000000000012d,0.477884631099991,5.66585294117647,russia_mongolia_border_agm_region,russia_mongolia_border_agm_region
0_0000000000000000012e,1.40403618935562,15.7920211764706,russia_mongolia_border_agm_region,russia_mongolia_border_agm_region
0_0000000000000000012f,0.27326583122419,6.39665294117647,russia_mongolia_border_agm_region,russia_mongolia_border_agm_region
0_00000000000000000130,1.67219155769414,25.9713211764706,russia_mongolia_border_agm_region,russia_mongolia_border_agm_region
0_00000000000000000131,0.0187915839509605,0.0766376470588235,myanmar_theinkun_agm_region,myanmar_theinkun_agm_region
0_00000000000000000132,0.0144714421370779,0.349330588235294,myanmar_theinkun_agm_region,myanmar_theinkun_agm_region
0_00000000000000000133,0.060375305325556,1.98335647058824,myanmar_theinkun_agm_region,myanmar_theinkun_agm_region
0_00000000000000000134,0.0184690588755811,0.58584,myanmar_theinkun_agm_region,myanmar_theinkun_agm_region
0_00000000000000000135,3.99469619329936,26.6875447058824,myanmar_theinkun_agm_region,myanmar_theinkun_agm_region
0_00000000000000000136,0.283926915358368,3.01838823529412,myanmar_theinkun_agm_region,myanmar_theinkun_agm_region
0_00000000000000000137,0.0422456619698415,0.848915294117647,myanmar_theinkun_agm_region,myanmar_theinkun_agm_region
0_00000000000000000138,0.0239780583933976,0.224664705882353,myanmar_theinkun_agm_region,myanmar_theinkun_agm_region
0_00000000000000000139,0.0307365542736683,1.36451294117647,myanmar_theinkun_agm_region,myanmar_theinkun_agm_region
0_0000000000000000013a,0.0481364648945856,0.261278823529412,myanmar_theinkun_agm_region,myanmar_theinkun_agm_region
0_0000000000000000013b,0.457737833132077,5.15270470588235,myanmar_theinkun_agm_region,myanmar_theinkun_agm_region
0_0000000000000000013c,0.015351497370443,0.371135294117647,myanmar_theinkun_agm_region,myanmar_theinkun_agm_region
0_0000000000000000013d,0.0304776064478276,1.04689058823529,myanmar_theinkun_agm_region,myanmar_theinkun_agm_region
0_0000000000000000013e,0.108175830053233,1.21528235294118,myanmar_theinkun_agm_region,myanmar_theinkun_agm_region
0_0000000000000000013f,0.330126258021072,6.92324470588235,myanmar_theinkun_agm_region,myanmar_theinkun_agm_region
0_00000000000000000140,0.0754120505304782,1.67290235294118,philippines_quiniput_downstream_agm_region_TSTM,phillipines_quiniput_downstream_agm_region_TSTM
0_00000000000000000141,0.0222333434355298,0.293555294117647,myanmar_maw_luu_agm_region,myanmar_maw_luu_agm_region
0_00000000000000000142,0.260000920937575,3.89034705882353,myanmar_maw_luu_agm_region,myanmar_maw_luu_agm_region
0_00000000000000000143,0.0180819646834785,0.317251764705882,myanmar_maw_luu_agm_region,myanmar_maw_luu_agm_region
0_00000000000000000144,0.00582243585166235,0.147525882352941,myanmar_maw_luu_agm_region,myanmar_maw_luu_agm_region
0_00000000000000000145,0.1535048414342,1.28089411764706,myanmar_maw_luu_agm_region,myanmar_maw_luu_agm_region
0_00000000000000000146,0.0214893737028177,0.465751764705882,myanmar_maw_luu_agm_region,myanmar_maw_luu_agm_region
0_00000000000000000147,0.0102233966304149,0.5013,myanmar_maw_luu_agm_region,myanmar_maw_luu_agm_region
0_00000000000000000148,0.00346943610994845,0.336208235294118,myanmar_maw_luu_agm_region,myanmar_maw_luu_agm_region
0_00000000000000000149,0.0172028439884571,0.0706658823529412,myanmar_maw_luu_agm_region,myanmar_maw_luu_agm_region
0_0000000000000000014a,0.020809330580089,0.745238823529412,myanmar_maw_luu_agm_region,myanmar_maw_luu_agm_region
0_0000000000000000014b,0.0022846014015596,0.252194117647059,myanmar_maw_luu_agm_region,myanmar_maw_luu_agm_region
0_0000000000000000014c,0.0105223872682963,0.381723529411765,myanmar_maw_luu_agm_region,myanmar_maw_luu_agm_region
0_0000000000000000014d,0.0340253490179287,0.652461176470588,myanmar_maw_luu_agm_region,myanmar_maw_luu_agm_region
0_0000000000000000014e,0.554381672866871,4.10505882352941,myanmar_maw_luu_agm_region,myanmar_maw_luu_agm_region
0_0000000000000000014f,0.00729265488444899,0.427683529411765,myanmar_maw_luu_agm_region,myanmar_maw_luu_agm_region
0_00000000000000000150,0.0795726166097087,1.20259764705882,myanmar_maw_luu_agm_region,myanmar_maw_luu_agm_region
0_00000000000000000151,0.236411372447243,1.81245176470588,myanmar_maw_luu_agm_region,myanmar_maw_luu_agm_region
0_00000000000000000152,0.000901922331382529,0.0858035294117647,myanmar_maw_luu_agm_region,myanmar_maw_luu_agm_region
0_00000000000000000153,0.22154014233996,5.13734470588235,myanmar_maw_luu_agm_region,myanmar_maw_luu_agm_region
0_00000000000000000154,0.217405641982491,6.16394117647058,myanmar_maw_luu_agm_region,myanmar_maw_luu_agm_region
0_00000000000000000155,0.380588498521704,1.75585058823529,myanmar_maw_luu_agm_region,myanmar_maw_luu_agm_region
0_00000000000000000156,0.0802968472725553,1.27504941176471,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000157,0.313468447871398,5.3251094117647,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000158,0.0538897547595635,0.920703529411765,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000159,0.0537968389736238,1.33942588235294,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000015a,0.00708979614245531,0.100598823529412,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000015b,0.023095229829309,0.533752941176471,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000015c,0.0210129106190674,0.749329411764706,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000015d,0.0238705418455803,0.618730588235294,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000015e,0.0643976841021562,1.13042117647059,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000015f,0.196898130591824,2.36655882352941,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000160,0.168743885258734,2.06379176470588,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000161,0.0326277498391941,0.912585882352941,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000162,0.0645584616445253,1.17037764705882,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000163,0.0206159010713257,0.67374,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000164,0.0337766744989315,0.673055294117647,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000165,0.00622297869180314,0,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000166,0.014156517220893,0.201518823529412,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000167,0.228440524031799,2.44791176470588,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000168,0.0214507078338734,0.958676470588235,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000169,0.0123007620291827,0.576797647058824,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000016a,0.00272887154398748,0.295196470588235,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000016b,0.111807769099631,1.63289294117647,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000016c,0.00554187427269783,0.127807058823529,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000016d,0.00644247662138639,0.618638823529412,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000016e,0.0251019614247598,0.476043529411765,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000016f,0.012686085286679,0,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000170,0.594986336248747,3.34023176470588,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000171,0.0389118247408415,0.468938823529412,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000172,0.0903124307643163,1.04052705882353,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000173,0.0369870321460345,0.304076470588235,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000174,0.129015120948166,0.836004705882353,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000175,0.0118079923792918,0.530685882352941,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000176,0.0146605659286972,0.0529235294117647,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000177,0.0219568487811377,0.65766705882353,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000178,0.00823401462760812,0.277612941176471,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000179,0.049646157185945,0.884763529411765,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000017a,0.0562459258879245,0.865778823529412,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000017b,0.0296438379598506,0.877012941176471,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000017c,0.136590420233044,1.45906941176471,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000017d,0.0101561535176748,0.53652,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000017e,0.00495705334832477,0.447035294117647,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000017f,0.038456641418561,0.774716470588235,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000180,0.0121935388753366,0.680050588235294,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000181,0.00466365268959856,0.282165882352941,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000182,0.0692740796286445,1.42512,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000183,0.0513106790784854,1.61917411764706,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000184,0.00640964499725879,0.301708235294118,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000185,0.147748828822994,2.17408235294118,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000186,0.168742309858034,1.29846352941176,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000187,0.149686304274261,1.13964352941176,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000188,0.144114914733126,1.62999882352941,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000189,0.351372311898639,3.93437647058823,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000018a,0.0647402714336729,1.12262823529412,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000018b,1.04323759286071,10.2772588235294,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000018c,0.066184343164337,1.09488705882353,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000018d,0.627584896916353,3.89911058823529,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000018e,0.0850873924556387,1.28295529411765,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_0000000000000000018f,0.00456746550011382,0,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000190,0.0393711364826923,0.700669411764706,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000191,0.0434945618135424,0.464982352941176,myanmar_tonpin_agm_region,myanmar_tonpin_agm_region
0_00000000000000000192,2.84673266040712,24.1589682352941,indonesia_tebingtinggi_agm_region,indonesia_tebingtinggi_agm_region
0_00000000000000000193,0.0640914377769075,1.22076352941176,indonesia_tebingtinggi_agm_region,indonesia_tebingtinggi_agm_region
0_00000000000000000194,0.558904780571587,7.34133529411764,indonesia_tebingtinggi_agm_region,indonesia_tebingtinggi_agm_region
0_00000000000000000195,0.204650962757663,4.49519294117647,indonesia_tebingtinggi_agm_region,indonesia_tebingtinggi_agm_region
0_00000000000000000196,1.21596897732456,12.9348211764706,indonesia_tebingtinggi_agm_region,indonesia_tebingtinggi_agm_region
0_00000000000000000197,0.00269829281888109,0.263156470588235,indonesia_tebingtinggi_agm_region,indonesia_tebingtinggi_agm_region
0_00000000000000000198,0.00343731089872918,0.218756470588235,indonesia_tebingtinggi_agm_region,indonesia_tebingtinggi_agm_region
0_00000000000000000199,0.208957714519491,2.75622352941176,indonesia_tebingtinggi_agm_region,indonesia_tebingtinggi_agm_region
0_0000000000000000019a,0.539503768626139,7.57330235294117,indonesia_tebingtinggi_agm_region,indonesia_tebingtinggi_agm_region
0_0000000000000000019b,0.288934132034891,5.33388352941176,indonesia_tebingtinggi_agm_region,indonesia_tebingtinggi_agm_region
0_0000000000000000019c,0.0985770601809132,1.39923176470588,indonesia_tebingtinggi_agm_region,indonesia_tebingtinggi_agm_region
0_0000000000000000019d,3.11019267482588,30.7196929411765,indonesia_tebingtinggi_agm_region,indonesia_tebingtinggi_agm_region
0_0000000000000000019e,0.275988273091608,4.08457058823529,indonesia_tebingtinggi_agm_region,indonesia_tebingtinggi_agm_region
0_0000000000000000019f,1.68855863835083,11.4132035294118,colombia_cienaga_el_popal_agm_region_TSTM,colombia_cienaga_el_popal_agm_region_TSTM
0_000000000000000001a0,0.0549226436017752,1.18178823529412,colombia_cienaga_el_popal_agm_region_TSTM,colombia_cienaga_el_popal_agm_region_TSTM
0_000000000000000001a1,0.942800419585418,5.17986705882353,colombia_cienaga_el_popal_agm_region_TSTM,colombia_cienaga_el_popal_agm_region_TSTM
0_000000000000000001a2,0.836213818926605,6.86163176470588,colombia_cienaga_el_popal_agm_region_TSTM,colombia_cienaga_el_popal_agm_region_TSTM
0_000000000000000001a3,3.33841885651864,17.7555811764706,colombia_cienaga_el_popal_agm_region_TSTM,colombia_cienaga_el_popal_agm_region_TSTM
0_000000000000000001a4,1.51027938851361,9.94137176470587,colombia_cienaga_el_popal_agm_region_TSTM,colombia_cienaga_el_popal_agm_region_TSTM
0_000000000000000001a5,3.92598551644799,24.4318094117647,colombia_cienaga_el_popal_agm_region_TSTM,colombia_cienaga_el_popal_agm_region_TSTM
0_000000000000000001a6,2.56986627727714,14.4201176470588,colombia_cienaga_el_popal_agm_region_TSTM,colombia_cienaga_el_popal_agm_region_TSTM
0_000000000000000001a7,0.0442181660952512,1.30050705882353,colombia_cienaga_el_popal_agm_region_TSTM,colombia_cienaga_el_popal_agm_region_TSTM
0_000000000000000001a8,0.939095454961548,6.16191529411764,colombia_cienaga_el_popal_agm_region_TSTM,colombia_cienaga_el_popal_agm_region_TSTM
0_000000000000000001a9,26.7139640405952,93.5873399999996,peru_rio_colorado_delta_agm_region,peru_rio_colorado_delta_agm_region
0_000000000000000001aa,0.357154203204374,1.20394941176471,peru_rio_colorado_delta_agm_region,peru_rio_colorado_delta_agm_region
0_000000000000000001ab,0.105642059182038,1.65065294117647,peru_rio_colorado_delta_agm_region,peru_rio_colorado_delta_agm_region
0_000000000000000001ac,0.295472586005966,0.946482352941177,peru_rio_colorado_delta_agm_region,peru_rio_colorado_delta_agm_region
0_000000000000000001ad,0.043791432599446,0.314936470588235,peru_rio_colorado_delta_agm_region,peru_rio_colorado_delta_agm_region
0_000000000000000001ae,0.247987802420413,1.38567176470588,peru_rio_colorado_delta_agm_region,peru_rio_colorado_delta_agm_region
0_000000000000000001af,0.111917660985886,0.575008235294118,peru_rio_colorado_delta_agm_region,peru_rio_colorado_delta_agm_region
0_000000000000000001b0,6.48365337364239,19.3716070588235,drc_bena_baya_east_diamond_region,drc_bena_baya_east_diamond_region
0_000000000000000001b1,0.316111172843472,5.78777647058823,drc_bena_baya_east_diamond_region,drc_bena_baya_east_diamond_region
0_000000000000000001b2,0.746992645677696,12.2469917647059,drc_bena_baya_east_diamond_region,drc_bena_baya_east_diamond_region
0_000000000000000001b3,2.58882477551108,26.8389811764706,bolovia_potosi,bolovia_potosi
0_000000000000000001b4,0.449214767239192,4.74462352941176,bolovia_potosi,bolovia_potosi
0_000000000000000001b5,1.83212767657747,16.2583094117647,colombia_rio_bagre_upper_agm_region_TSTM,colombia_rio_bagre_upper_agm_region
0_000000000000000001b6,0.0324423250513994,0.713975294117647,colombia_rio_bagre_upper_agm_region_TSTM,colombia_rio_bagre_upper_agm_region
0_000000000000000001b7,0.0711828128946316,1.41889411764706,colombia_rio_bagre_upper_agm_region_TSTM,colombia_rio_bagre_upper_agm_region
0_000000000000000001b8,0.115400858520194,5.17121294117647,colombia_rio_bagre_upper_agm_region_TSTM,colombia_rio_bagre_upper_agm_region
0_000000000000000001b9,1.32427900721613,14.1119929411765,colombia_rio_bagre_upper_agm_region_TSTM,colombia_rio_bagre_upper_agm_region
